-0.114339545,-0.103053018,-0.091367562,-0.081296752,-0.077212631,-0.071580971,-0.054773568,-0.036758887,-0.031328723,-0.027454137,-0.017717751,-0.005171861,0.006630522,0.016577405,0.024493053,0.029969422,0.034674962,0.037243339,0.037778801,0.03631599,0.033632374,0.029356167,0.026612922,0.023194807,0.015165938,0.013755632,0.011833504,0.011153268,0.010345973,0.007872093,0.005731204,0.002133689,-0.000369354,-0.000369354,0.002133689,0.005731204,0.007872093,0.010345973,0.011153268,0.011833504,0.013755632,0.015165938,0.023194807,0.026612922,0.029356167,0.033632374,0.03631599,0.037778801,0.037243339,0.034674962,0.029969422,0.024493053,0.016577405,0.006630522,-0.005171861,-0.017717751,-0.027454137,-0.031328723,-0.036758887,-0.054773568,-0.071580971,-0.077212631,-0.081296752,-0.091367562,-0.103053018,-0.114339545
-0.29120061,-0.281138232,-0.270698949,-0.261554871,-0.257778812,-0.252482,-0.237911687,-0.22543438,-0.221362235,-0.219390915,-0.213063593,-0.204812529,-0.196830359,-0.18964587,-0.182116997,-0.17487126,-0.16544086,-0.155576393,-0.146876544,-0.136607775,-0.128766942,-0.118335587,-0.112500285,-0.106028577,-0.09283872,-0.089094324,-0.083653341,-0.079205257,-0.073820045,-0.054380165,-0.045360099,-0.034885878,-0.029450562,-0.029450562,-0.034885878,-0.045360099,-0.054380165,-0.073820045,-0.079205257,-0.083653341,-0.089094324,-0.09283872,-0.106028577,-0.112500285,-0.118335587,-0.128766942,-0.136607775,-0.146876544,-0.155576393,-0.16544086,-0.17487126,-0.182116997,-0.18964587,-0.196830359,-0.204812529,-0.213063593,-0.219390915,-0.221362235,-0.22543438,-0.237911687,-0.252482,-0.257778812,-0.261554871,-0.270698949,-0.281138232,-0.29120061
